x,y,z,vx,vy,vz,mass
7.196533999728027e+00,3.414642778390510e+01,3.837190217958237e+00,3.109371894050457e-01,-1.904483917772836e-02,-4.639015099850337e-01,1.528028019018484e+00
-1.950502345536304e+00,-1.083665217424440e+01,1.049382477480736e+01,-3.065769750344139e-01,-6.790039241081594e-02,-4.461904299247959e-01,1.628295192321900e+00
-2.831165443793953e+00,-1.752591598033471e+01,-8.456609285883163e+00,-2.989322612048825e-01,6.479811092529424e-02,1.269593367458299e-01,1.960586430486565e+00
2.706439692598364e+01,-1.700107350827617e+01,2.931851068920020e+01,3.199139445821118e-01,-3.658229907983792e-01,3.387545280839178e-01,1.932650436615874e+00
4.594435855435303e+01,7.018391220133314e+00,-3.821549584309459e+00,2.801935993425869e-02,-8.728847681431876e-02,-4.903015629386059e-01,1.338956548990196e+00
3.924389584114478e+01,-4.548219788209140e+01,3.667484152043500e+01,-1.227725701218782e-01,-6.189059064803431e-02,-2.361528045548409e-02,1.570650454876316e+00
3.686578836211983e+01,3.373716172239350e+00,-2.999232531917961e+01,-1.551133155931679e-01,3.542871493197900e-01,1.131099610249724e-01,1.545954423279480e+00
-8.404943936448895e+00,-2.591935343544433e+01,4.504237444846282e-01,-3.134699108852693e-01,7.371679260912377e-02,-2.036615855540439e-01,1.006444033238312e+00
2.095643741191854e+01,-3.628455600316207e+01,4.381522897501666e+01,1.670571936367889e-01,2.061497395915501e-01,-9.421801044356820e-02,1.195076553241851e+00
-3.860134582593367e+01,-8.490679975599473e+00,3.304327893443444e+00,-4.874720535047978e-01,-3.872264621716835e-02,-9.898232976252846e-02,1.389755376330463e+00
4.020827213240926e+01,3.764783566262702e+01,4.569993464561272e+01,2.695957798151868e-01,-9.240332046540498e-02,-3.406485216637224e-01,1.114482464322114e+00
-2.363064806726079e+01,2.675867467429769e+01,1.571066650104283e+01,1.809690882316231e-01,-4.874692634173516e-01,-3.330222591346755e-01,1.867499177282443e+00
8.418894295525067e+00,-3.569975367310322e+00,3.770735873240043e+01,-2.058586686760706e-01,9.840909792851565e-02,3.130376802757404e-01,1.961198525019548e+00
-1.962069615400511e+01,-2.798373294874042e+01,-3.418218399334065e+01,-7.657990024463726e-02,1.343000963164882e-01,1.903081805443004e-01,1.435948046127310e+00
-3.994729082862420e+01,-4.039868673255086e+01,3.285645154645453e+01,4.949642131785567e-01,4.687282406303566e-01,2.861092540924519e-01,1.764559992945082e+00
-1.222929928205550e+01,4.476399542491937e+01,3.794372507109084e+01,1.382087486202639e-01,2.179221713518978e-01,3.947934434022152e-02,1.319177836328362e+00
2.286199129201334e+01,2.031548177114918e+01,-3.177167841522471e+01,-1.832995623221536e-01,-3.302267593754649e-01,-4.393797762765081e-01,1.610841769078207e+00
2.639097503285266e+01,3.695826797716312e+01,7.432344735092165e+00,-4.272588244904439e-01,-4.075224269669666e-01,2.283153718721656e-01,1.496161275774316e+00
2.300012205749012e+01,-8.127695358644335e+00,4.346874493447064e+01,3.223551193954559e-01,9.949402667857243e-03,2.578127442583949e-01,1.817319332071263e+00
-1.777233161607274e+00,4.381582532483939e+00,8.148854236420858e+00,3.550025629548450e-01,-1.061726991629339e-02,-3.907821864650219e-02,1.493211311052186e+00
-2.883175203590647e+01,-4.975302921335249e+01,3.173798089902250e+01,4.377578101124402e-01,2.068582111641390e-01,4.990661609441205e-01,1.254458247336772e+00
3.780795896159017e+01,-4.359801724555010e+01,3.646734195105670e+01,1.448137902503772e-01,4.333442887505803e-01,-6.265969046353113e-02,1.717554965856278e+00
-4.716521428644479e+01,-3.335015261862871e+01,-2.898255032042410e+01,2.525995313043783e-01,8.427923389902671e-02,-3.541744369015219e-01,1.574954650166889e+00
-4.050423011552278e+01,4.031139104800729e+01,-1.029844846939111e+01,7.290627935479857e-02,-5.243969462609146e-02,4.741533067985731e-01,1.427908841719808e+00
4.333855149092130e+01,-6.557014971991329e+00,4.234552457684848e+01,-3.557520634554729e-01,-6.452378609062190e-02,2.335092996118700e-01,1.082005746235142e+00
-3.624759167464376e+01,2.354980791313515e+01,-1.665183663327581e+01,-4.810341237314013e-01,2.922618452883923e-01,-2.982359904558160e-01,1.663779666490750e+00
2.281204135214920e+01,1.421519195785440e+01,-1.177148593834353e+01,2.514279953241388e-01,3.047600010042505e-01,9.505087352682665e-02,1.504027526594711e+00
-1.111280868555447e+01,2.423215840137183e+01,-4.213052621182334e+01,-1.673212947905924e-02,1.445147435015126e-01,-2.874384136944818e-02,1.056174149297259e+00
-4.126347706357551e+01,-5.078568914242974e+00,-1.686497754968063e+00,-4.709819158302177e-01,3.804845534645763e-01,-9.479685667320220e-02,1.173266020684161e+00
-1.844562811913240e+01,-3.575746779524705e+01,-2.438108750052096e+01,-4.170480859554625e-02,3.712879037608401e-01,9.173576100775084e-02,1.477261067590332e+00
1.624413073748316e+01,2.928258118440454e+01,-3.587355127245880e+01,-1.108441183625306e-01,-6.739590999169708e-02,2.237536603522837e-02,1.140583877051521e+00
-2.613718761252235e+01,-3.789907342349066e+01,1.468473394455329e+01,1.264033250977214e-01,3.583026756812541e-01,2.235935799178439e-01,1.109671195088733e+00
3.766343336872269e-01,-3.037476694854097e+01,-3.326553717893073e+01,9.489246764181945e-02,1.402592038657997e-01,1.499283359385656e-01,1.623910551715601e+00
2.411080203436994e+00,-4.479300815852770e+01,2.927010557927222e+01,3.367045236796476e-01,-3.061560776835675e-01,-4.475516607263446e-01,1.294999714612495e+00
-4.325813588344288e+01,1.435609394536619e+01,2.763937978310858e+01,2.286815740780599e-01,-6.231612880907482e-02,4.133015162363853e-01,1.117837455178535e+00
3.663644817799678e+01,-6.379208701134871e+00,-2.375483404109285e+01,-3.923479486569450e-01,5.310312080161993e-02,4.030327359269401e-01,1.734055376487810e+00
-8.445197193851280e+00,1.298410763613318e+01,3.388222907357582e+01,4.142232150500265e-01,3.214760542796898e-01,-4.904280841183443e-01,1.509115682220606e+00
-3.343995222749657e+00,1.616465696116742e+01,-3.626717384703116e+01,4.824790144251632e-01,2.146317314630277e-01,4.302028059571684e-01,1.819183537652336e+00
4.132117284823426e+01,4.839194981139033e+01,-3.819523078560000e+01,4.736074790659531e-01,1.268352458445745e-01,3.864440344984322e-01,1.702289052634635e+00
-4.311328125351316e+01,2.970997750720500e+01,3.159119862134136e+01,4.348070780149721e-01,-2.645775679702579e-01,-4.214521599938191e-01,1.042459128909958e+00
2.855248668094608e+01,4.826626448323695e+01,2.777169161626391e+01,-3.000686512061105e-01,1.082068912859606e-01,1.202410764718411e-01,1.114154563338568e+00
-6.640287287128078e+00,1.277061253844529e+01,1.258332103493987e+01,3.914182027392251e-01,-2.106867552463776e-01,2.562964790155507e-01,1.873897216689725e+00
-4.919308179131016e+01,1.881907892007730e+01,1.961533939376430e+01,4.124206296008138e-01,1.691504300603454e-01,3.072640061078633e-01,1.886028108133948e+00
-2.054092765227256e+01,1.936425760473247e+01,8.740159697933043e+00,-1.394952077284201e-01,-6.546409609292934e-03,-9.155633236832339e-02,1.295311869725265e+00
2.290500387193064e+01,-1.332277147027759e+00,-1.660861463289834e+01,1.740157576484364e-02,-3.142791639965246e-02,-3.857144964088149e-01,1.717332924584547e+00
-4.231564063798974e+01,2.331699758015706e+01,3.310350657232505e+01,6.461920069106428e-03,-1.356604274300162e-01,-4.524226658678052e-02,1.397880122250821e+00
1.552287952462215e+01,-2.849702525134676e+01,-2.235740801311691e+01,1.575977930855565e-01,3.975534974913407e-01,4.648580928406024e-01,1.570018422123985e+00
7.033082306161383e+00,2.717803998785961e+01,-4.850983331125971e+00,3.626896025775793e-01,-3.416986141838806e-02,-4.556363103365308e-01,1.223194394364578e+00
4.611653265799827e+01,-4.279465359998425e+00,2.206903671710365e+00,1.881597514618663e-01,4.397988654392523e-01,3.562772627276989e-01,1.205561326912400e+00
-9.177755217834877e+00,4.726136597508743e+01,4.254380693610955e+01,-1.485007650026423e-02,2.050893457947866e-01,2.543817398115313e-01,1.991611843459127e+00
-4.283402641920185e+01,-2.916585902432855e+01,-1.088953417137383e+01,2.230817358556738e-01,-7.980631454285753e-02,1.612693042092445e-01,1.380679528871868e+00
-1.784083065451560e+01,1.251098919520094e+01,4.497653958032078e+01,3.844511094253174e-01,-1.017505049826783e-01,-9.325551931595481e-02,1.747140711521330e+00
3.673132672912674e+01,-4.485267430078248e+00,4.702235195805060e+01,3.233633626490008e-01,4.039155281503771e-01,-1.115863058930624e-02,1.511523113824205e+00
3.412352470194737e+01,-1.567245542544624e+01,2.184842281290646e+01,-2.479146583387085e-01,-1.843186023875221e-01,1.399786926608103e-01,1.737235265195945e+00
-4.833272598809978e+01,-1.046045688304351e+01,2.250304989235849e+01,-4.098003379369156e-01,1.034999050359263e-01,-3.816609265984746e-01,1.813281397713945e+00
-4.778920018355248e+01,2.786657353598410e+01,-3.095924851084820e+01,-1.585592271001792e-01,-9.426422589234347e-02,-3.553411228428484e-01,1.225891882193225e+00
3.056659186773021e+01,4.642847318269371e+00,4.774662707099338e+01,1.680649028231650e-01,-4.974884721427664e-01,4.433676994760212e-01,1.491428265111255e+00
4.089284709810207e+01,-6.501765434617483e+00,-4.948482628626498e+01,2.501414495712512e-01,2.773277009072739e-01,2.200358202393452e-01,1.002226790879959e+00
-4.108531035737902e+01,-1.374417381837488e+01,2.391451481839784e+01,-3.862201583900152e-01,2.543749445038357e-01,-3.169083578178570e-02,1.203979503458356e+00
-1.433094665585054e+01,8.531080385207312e+00,-4.856268805543050e+01,-1.184315604877594e-01,-1.337433847069189e-01,-2.887781726143978e-01,1.723009212744892e+00
2.727521660584817e+01,-1.400464549683462e+01,4.531204318194508e+01,7.597765860259183e-02,4.072840623274185e-01,4.219336880797014e-01,1.244042561503147e+00
4.129578171005176e+01,3.632764918812320e+01,2.378550486697252e+01,3.162226465775747e-01,-2.024895440818646e-01,2.384222055146550e-01,1.566364095810039e+00
-4.284833710744468e+01,-3.835724940213165e+00,6.667141611764113e+00,-3.321527454983380e-01,3.184725375952491e-01,-1.919470572372343e-01,1.281627096366895e+00
7.715470492934208e+00,2.749922109438739e+01,-1.436472516471217e+00,4.307223311178718e-01,-1.369896553297983e-01,2.867501009904590e-03,1.312290770147131e+00
2.292795535428588e+01,2.097890290824765e+01,-4.598580067994601e+01,1.259349496925782e-03,-4.300299673361407e-01,4.842010774694637e-01,1.077237007709796e+00
4.811245923324500e+01,4.088491270755581e+01,-1.831529268287774e+01,3.870496854964450e-01,2.714361524059332e-01,-4.432496041720489e-01,1.703272331833501e+00
-4.346155444478050e+01,2.927089076429201e+01,-2.269812996832709e+01,-3.562152355900280e-01,-2.463693734548534e-01,3.382273139019009e-01,1.311632019147106e+00
-4.264473298147998e+01,-3.494933197246160e+01,8.904777266271738e+00,1.449506458942399e-01,4.226423641900955e-01,-4.211342851298462e-01,1.575672976475057e+00
-2.191980949202339e+01,7.969144178294703e+00,3.921963839168422e+01,-4.850803315349472e-01,-2.041774553994831e-01,4.232637294165600e-01,1.516179017962971e+00
-1.357769559513631e+01,4.106008021274554e+01,9.756298162619597e+00,-1.569533276625871e-01,3.135995713869434e-01,4.146955953340343e-01,1.230096357516058e+00
8.657554722455501e+00,4.741121770991856e+01,4.303987405097706e+01,1.539823317975428e-01,2.666185920042335e-01,-2.969948840186609e-01,1.797767096570585e+00
-4.838272579517581e+01,-4.618924432043891e+01,-3.885743024400680e+01,-4.076476175149891e-01,-3.124873133724859e-01,2.026582308141424e-01,1.737303028226505e+00
-3.908868721849676e+01,2.801565172544309e+01,-1.900145982600081e+01,-1.041922413020260e-01,-1.367428385476190e-01,-2.990602495747172e-01,1.410727427066643e+00
1.543284289721241e+01,-3.804798377002123e+01,4.271096697362095e+01,-4.751277165518757e-01,-4.683317140925291e-01,2.032247061755776e-02,1.367918955799154e+00
3.445708931604508e+01,-6.591729384895230e+00,9.832915380742454e+00,-6.969641927507346e-02,-9.353594370974423e-02,3.138400264559000e-02,1.084285912608861e+00
-3.299840334078170e+01,2.371453346832665e+01,3.869675304233763e+01,-3.066681333285144e-01,2.756215490904083e-01,4.914521243552309e-01,1.285684249031210e+00
4.588671285393269e+01,1.938666977308164e+01,-4.786530903972388e+01,-4.267107146419883e-01,-2.436570011244692e-02,-1.640367188885117e-01,1.469097044071694e+00
3.388711735573622e+01,3.851409653361254e+00,3.828917807653983e+01,-2.028832528946263e-03,1.611065113182010e-01,3.067309161137121e-01,1.522843451016975e+00
1.931552237214509e+01,-1.703258990754185e+01,3.906501844872338e+01,3.804265401673476e-02,2.620714519872151e-01,-1.122227950620414e-02,1.968346235327584e+00
-3.330483106093564e+01,-4.772927687835679e+01,-4.430210009624153e+01,-1.583818437404423e-01,2.545508420744749e-01,4.346851567091298e-01,1.534950022834796e+00
3.010545690309442e+00,4.273397569643777e+01,3.240704873522063e+01,-6.693374147604763e-03,1.202476347875299e-01,3.436215485849196e-01,1.566595911312195e+00
-3.997703317152894e+01,-3.182502921730785e+01,-4.601518703457890e+01,4.347733962647031e-01,2.164878606723541e-01,4.155174270756830e-01,1.432744563758720e+00
-1.267019368154849e+01,2.177413599809501e+01,4.590515189911234e+01,-4.296308317353916e-01,-4.506982709388146e-01,3.463504214936901e-01,1.608411822751356e+00
3.161722679810576e+01,-1.663189596268597e+01,7.805195966410623e+00,4.799086893102233e-01,-1.447101349908906e-01,1.293902050817604e-01,1.321526845135506e+00
-3.887591625158467e+01,6.397748768274402e+00,3.582479793636655e+01,1.400130976918538e-01,-9.787358595991903e-03,1.771111393028248e-01,1.133319723016266e+00
-3.924763020624305e+01,2.273586273084565e+00,2.022717206957295e+01,-2.936577897595629e-01,2.003175167767276e-01,2.356085901439801e-01,1.141115606362520e+00
-8.025062555219643e+00,1.498597602893907e+01,7.415465196551991e+00,2.943997489388731e-01,-1.266256410929489e-01,2.944818442473355e-02,1.864768917143703e+00
-7.998341928928035e+00,-1.220921264993456e+01,-3.131987260477970e+00,-2.659507308809697e-01,2.109267477648085e-01,-4.500612034124779e-01,1.213957958023044e+00
-4.370228145415918e+01,1.767630452855999e+01,3.440441986502916e+00,-3.239426806669883e-01,-2.565956375580365e-01,-1.080383293668205e-01,1.816070416856590e+00
2.370577766801928e+01,-4.300291354602215e+01,4.508831976144396e+01,3.440772797082843e-01,8.980549718908913e-02,1.493057741167380e-01,1.050419489876562e+00
-2.078077026468006e+01,-1.197252322848433e+01,-3.058109510969300e+01,2.069283904398823e-01,-4.639596198492030e-01,2.653952664356796e-01,1.501328138868012e+00
-8.726435218566371e+00,-2.034501291103953e+01,-1.305101660337452e+01,3.320908275801500e-01,1.706420563848667e-01,3.392777954666051e-01,1.066140096199764e+00
-1.189533417409336e+01,3.899020484201426e+01,-2.167461172032591e+01,-5.221458360822003e-02,6.854559359265033e-02,3.155828574052607e-01,1.623842735599653e+00
3.124056262087527e+01,-2.946892990493576e+01,-6.119381509065692e+00,4.556695994392616e-02,-2.233826627959457e-01,-1.106967081119295e-01,1.389644239744937e+00
3.629882927505992e+01,-4.621557001005358e+01,-5.862028211988093e+00,-3.434541527965126e-01,-7.647656990443127e-02,1.315988258631042e-01,1.863474238134676e+00
-3.674640437650186e+00,-1.010875328240504e+01,-1.328886291373085e+01,3.689785497027472e-01,1.918375420604098e-01,2.308994325821700e-01,1.701069377223528e+00
-1.350799175444347e+01,6.977116618994242e+00,2.626825486994612e+01,2.440484025453609e-01,-4.060617998986525e-02,-4.526924724114711e-01,1.191833818420690e+00
-4.686616930798691e+01,3.585947341532668e+01,3.132324515458810e+01,3.398893698903901e-01,-4.295650874418641e-01,-2.444102940320493e-01,1.385456329856746e+00
-1.558129994061526e+01,1.467280185136200e+01,2.722522125890015e+01,-2.865249159434625e-01,1.835020639125248e-01,-2.848357012931836e-01,1.370020931293266e+00
-3.923086135119880e+01,3.442006967769134e+01,-2.655218555778387e+01,6.658930364895492e-02,-2.562427841454951e-01,9.829754601070644e-02,1.435567853243820e+00
4.335755015479826e+01,-1.668092798914070e+01,-3.593243029637977e+01,-2.019256441277369e-01,3.993742060707148e-01,4.038467034775615e-01,1.042122758013253e+00
-1.423649000271457e+01,4.542946772314227e+01,-2.705470917907943e+01,-1.132925607364988e-01,3.140446159765344e-01,-4.503668690044846e-01,1.226596808632182e+00
3.817948464843685e+01,-1.902760047162172e+01,1.109246755650628e+01,-2.684682220937566e-01,4.501158353104862e-01,-1.128462923982776e-01,1.445006862024314e+00
1.360243326661293e+01,1.018088176879775e+01,3.105130234057904e+01,2.406433921593863e-01,-5.091886943410897e-02,-4.514770377663943e-01,1.307232695309088e+00
1.941226774867149e+01,1.515806831122962e+01,2.465949263382257e+01,1.284331043918545e-01,4.760174867356005e-01,3.794377785096128e-01,1.926507460384866e+00
3.727332895096104e+01,2.856288691053223e+01,4.656560868163359e+01,-2.658402821443402e-01,2.344387125649054e-01,-2.974132047861575e-01,1.620867157178403e+00
4.781295678239197e+00,-2.472056461505973e+01,3.470591368532371e+01,-6.703714355171800e-02,5.744276319679015e-02,-4.048289576900874e-02,1.664494634915374e+00
3.970362916094739e-01,3.461607001072877e+01,-3.862532106230049e+01,-3.588235037706516e-01,-5.101118174143094e-02,4.245292903349734e-01,1.881819888428701e+00
3.989790317944500e+01,4.742509806101794e+01,-3.066288849391703e+01,9.090829523603750e-02,1.198727606966157e-01,4.318531323171195e-01,1.219341399250245e+00
9.560306646889261e+00,3.122366647686410e+01,-3.580063500545921e+01,-2.871806059391677e-02,9.457539231084860e-02,-3.855209223773107e-01,1.705441657316611e+00
-1.672109211896883e+01,-1.822412691436852e+01,-1.769534581767465e+01,3.774974331930631e-01,6.928579912087182e-02,-3.262272205943237e-01,1.310460289153485e+00
-3.719285661663935e+01,1.330894906296897e+01,4.707994882737842e+01,1.342871602328524e-01,-2.003930441853707e-02,-4.155435795564985e-01,1.775463656883437e+00
4.322197085276681e+01,-4.861939100316502e+01,1.607469061322620e+01,3.270194622144975e-01,4.820379634334424e-01,3.463361285730041e-01,1.417927757100168e+00
9.888873382641936e+00,2.790840625871224e+01,1.401003365100452e+01,-3.021990292932797e-01,8.948017118011847e-02,2.831180159423025e-01,1.669082910134030e+00
-3.158137401752288e+01,3.947437232168587e+01,-1.234670992047212e+01,1.306966770009020e-02,-2.853370336632643e-01,2.008333810454248e-01,1.390567100323069e+00
2.880555387784419e+01,3.746851212945379e+01,2.027872130775155e+01,4.106773276846802e-01,7.896043991454847e-03,1.759823135150447e-01,1.544964487918171e+00
4.920248021911391e+01,2.631329785369890e+01,-1.747947387721271e+01,4.168062529970371e-01,2.694244448502226e-01,4.777116892027528e-01,1.743825715381571e+00
2.499961390739313e+01,3.250701885482046e+01,-3.352563016954234e+01,-1.466268686399111e-01,1.022370781276376e-01,2.990226288681568e-01,1.551174102607730e+00
-3.095250229137731e+01,8.193802172638820e+00,-2.787951719262765e+01,-1.242271878525322e-01,-2.026226256379160e-02,9.478157979799340e-02,1.888842479739731e+00
1.941841985512303e+01,-2.076828285177458e+01,-2.157860502368616e+01,-2.165053068082518e-02,-3.297788792953322e-01,4.804369700618281e-01,1.389026796626405e+00
1.797769042358199e+01,1.555878632563568e+01,4.315354788282341e+01,1.659739043600812e-01,-8.314198285474952e-02,-2.455805716821865e-01,1.582780157487271e+00
-3.093400897102412e+01,-2.723070930535802e+01,-1.735105341524913e+01,4.377448694238651e-01,-4.438210650712808e-01,-1.164065555420276e-02,1.291118000769577e+00
1.619173456946477e+01,-2.089228010426382e+01,3.379175945288480e+01,3.501332620310632e-01,3.695226171828025e-01,-4.374508848770079e-01,1.225906073686623e+00
-1.553030348429370e+01,1.618601514708890e+01,-3.863098657085920e+01,-4.563389420010245e-01,4.529456556258812e-01,-1.058418668814143e-01,1.522010527328593e+00
-3.738203847352336e+01,-1.300947535805765e+01,4.144876105052371e+01,3.012839411232152e-01,-4.689856143323344e-01,3.450286084165768e-01,1.467257845433083e+00
-5.078604853515150e+00,-4.022361715401497e+01,-4.511955587962898e+01,1.341548644177584e-01,-1.684208454289884e-01,-1.233561250553198e-01,1.571899733306793e+00
-1.167801695697977e+01,3.615270711974550e+01,3.650708324459566e+01,-4.538258979841552e-01,-3.476148079975225e-01,2.053098369302345e-01,1.896307364057893e+00
-4.793805096313712e+01,2.671108491121806e+01,-3.804169428185082e+01,-1.288318365856683e-01,-7.481035293801969e-02,-2.630380097122847e-01,1.414829221747270e+00
-1.218516769337752e+01,1.261772759869148e+01,4.403185198056649e+01,1.302078617036222e-03,-4.942847741829841e-01,3.478770729302710e-01,1.302586019180057e+00
-4.634243683830404e+01,1.958292187147694e+01,2.730426832836083e+01,-1.539798560289603e-02,2.923537184225240e-01,3.198818670263145e-01,1.118756878245043e+00
-3.759502178896172e+01,-3.078589689322956e+01,1.911933554737063e+01,1.169096198990404e-02,-4.384710392060744e-01,5.367434561411116e-02,1.557865063919623e+00
-2.887276275842581e+01,-2.457473860356919e+01,-4.506371384016208e+00,-2.641780383997325e-01,-4.731568651756736e-01,7.638586480606092e-02,1.606990125312931e+00
-4.466553727144466e+00,3.127925348129715e+01,-4.735940624482307e+01,3.301680846376007e-01,-5.553202174965975e-02,4.586590957744893e-01,1.331470162762082e+00
-4.994766725457928e+00,3.065305871985744e+01,1.330951824075727e+01,-1.308718394222830e-02,-5.581503034434839e-04,-9.609995346810371e-02,1.971514830818174e+00
-2.090471478521764e+01,-2.770150102914664e+01,-4.069190081957626e+01,-8.427155972088489e-02,-7.969234486744105e-02,2.809283207203794e-01,1.927419402137128e+00
-1.620587649347475e+00,-1.644614652679673e+01,-1.032096547788008e+00,1.957507686167111e-01,9.358684889474594e-02,4.394568931028466e-01,1.931572730155463e+00
1.161546113020004e+01,1.413466354785887e+00,3.916667701859538e+00,-4.275372349603895e-01,-1.708093880187593e-01,6.038220157565426e-02,1.902630849696058e+00
2.708970086999332e+01,1.729707192268931e+00,-2.622174160632220e+01,-2.761582051918225e-01,-1.744225345010385e-01,3.681571944589564e-01,1.710754610929058e+00
3.211874640945655e+01,-2.279843679734565e+01,1.849948527848206e+01,-3.831851174992380e-01,-4.160846318075983e-03,2.725411503055317e-01,1.532543322785079e+00
4.151266429708748e+01,5.735019186150725e+00,-3.558480364294061e+00,-1.020165760100655e-01,3.880721367283881e-01,4.452471900549701e-01,1.093734192239928e+00
-2.232012518552120e+00,3.837095510811341e+01,-4.740543798301447e+01,-3.979110316733881e-01,-9.945316040386877e-02,6.386977749432164e-02,1.174551733850759e+00
2.297714120589998e+01,-3.743150882416170e+01,-4.247045809630031e+01,3.396041909849518e-03,1.432932763342501e-01,-1.887164043726551e-01,1.727237836796435e+00
4.718096423315387e+01,-3.210442302262163e+01,-6.580493338906794e+00,2.938900564683686e-01,-4.850196999044235e-02,-3.797381114538987e-01,1.910704939118915e+00
4.509720235340758e+01,3.922657639796581e+01,-5.271962870260967e+00,3.634839922425455e-01,-5.372749068618407e-02,4.032109859161230e-01,1.261467415961189e+00
-1.624953180351199e+01,3.507897980535950e+01,-1.459933060227118e+01,3.160036312930822e-01,2.331622576474284e-01,-1.194914689627202e-01,1.918092599566138e+00
-3.626564376369170e+01,4.400646113298607e+01,-4.106573978834934e+01,3.634465485585341e-01,-4.313697130752425e-01,-3.301730834445399e-01,1.366842590443251e+00
2.137315062984644e+01,-1.728397494756795e+00,-4.055988444805221e+01,1.807943045197147e-01,1.605513015055773e-01,3.207287458996266e-02,1.474684360658137e+00
-3.923568038485844e+01,1.527861415257451e+01,-1.113243250809946e+01,-4.406134857550266e-01,4.513780190595798e-02,3.286375607724295e-01,1.922870506496574e+00
4.896678608765265e+01,2.326516133906091e+01,-3.152666822306039e+01,-1.742450431509011e-01,8.030672114592265e-02,3.953953120013252e-02,1.141758587743043e+00
-1.870592408264024e+01,4.236923258880255e+01,-4.436238579531662e+01,-5.282192469714816e-02,3.644263700851404e-01,-3.475044796046992e-01,1.310624623815820e+00
4.345064598406609e+01,-1.746432337534347e+01,1.801826906693440e+01,1.449802203018659e-01,3.034329488235304e-01,2.715476410226929e-01,1.325774524978257e+00
-3.525541435010695e+00,-1.918199316767909e+01,2.973173674855343e+01,7.603358084508914e-02,4.559552790796270e-01,-3.141518151191237e-01,1.635420095005734e+00
1.018114418716905e-01,-4.830509118487415e+01,6.071688674184769e+00,-7.496608194525399e-03,2.463342920046175e-01,2.426285239478342e-01,1.818258348767766e+00
-1.719578874841251e+01,-2.208097842174773e+01,4.552156177390911e+01,1.401099915024564e-01,-2.977838836249740e-01,-4.801318772312353e-01,1.087288066319790e+00
-4.283605225069385e+01,-3.276894960515746e+01,-1.063335108249647e+01,4.996991437822194e-01,-5.313920039256967e-03,-4.246200960439374e-01,1.644679364117179e+00
-1.992599389812861e+01,3.434330260323352e+01,4.731630168375401e+01,2.621032781241007e-01,-3.494519395865078e-01,2.709127741548047e-01,1.338136858464282e+00
-3.924206967358515e+01,4.614734262628098e+01,4.738754294850209e+01,1.075964196068052e-01,4.712467048599820e-01,3.184755489731809e-02,1.100099810911389e+00
2.130232164067177e+01,-2.249574802022046e+01,4.221419106359608e+01,-4.557779915651047e-01,5.664413312676544e-02,3.783750956360558e-01,1.684331999944678e+00
2.621152767802796e+01,3.939492876958948e+01,2.683153942939230e+01,3.255027354380205e-01,-4.293931383087777e-01,-3.304672436408980e-01,1.825201879174077e+00
6.892706183892537e+00,-2.591689371473015e+01,-3.071540585988174e+00,3.634119703597150e-01,-4.081597941685999e-01,-5.966486855128209e-02,1.625515248452087e+00
-2.591228176950192e+01,-2.920720060992428e+01,4.680241975197089e+01,-1.511083946444644e-01,-3.319911354943303e-01,4.372090602821910e-01,1.956488024888787e+00
-3.571760654317172e+01,-2.850805817330650e+00,-4.386627042445438e+01,3.568365652918787e-01,2.435326933691071e-01,4.749459955755392e-01,1.901058573695393e+00
-2.042328032706336e+01,3.558367343014665e+01,8.396068003907496e+00,-4.409629250280171e-01,2.515643097504694e-01,-1.429893601039427e-01,1.884539810886858e+00
3.210458127108345e+01,2.925795687561979e+00,2.065379189146464e+01,-1.125358868123646e-01,2.714560571018285e-01,-3.203770680798740e-01,1.250876083621232e+00
3.593531081423241e+01,1.232701230971353e+01,3.797917664582147e+01,-3.943154714254900e-01,3.312059686459208e-01,3.400434384555347e-01,1.454576133962058e+00
4.955995371515925e+01,2.747155900437387e+01,-8.925932120253307e+00,-3.615295985209608e-01,-2.536908866769824e-01,-3.234800532859237e-02,1.995306966824134e+00
4.877419934895170e+01,-5.944281953123492e+00,3.961831016561681e+01,-2.099813674223055e-01,-2.040809195879747e-01,-1.824388636525470e-02,1.349055708082884e+00
-4.488200646279624e+01,3.374198550926130e+01,-2.619711094147156e+01,3.696545618871513e-01,-1.346898506090833e-01,4.433372081409598e-01,1.257118674580529e+00
-3.682331687736201e+01,-3.746106783815106e+01,6.838619100140743e-01,-4.999375309867894e-01,2.429182029455722e-01,-1.156139101328581e-01,1.105746998035231e+00
7.485756124353167e+00,-2.805536513984596e+01,6.503700490569426e+00,7.333900431692521e-02,-4.983179731604020e-01,4.713872908331542e-01,1.711809405922801e+00
-2.546305304156498e+01,-5.714434221479350e+00,2.081511918748664e+01,-2.621670531428963e-01,3.816372751787560e-01,1.034819127848273e-01,1.527851579956641e+00
-3.251932474457745e+01,-4.105219261742147e+01,3.730123160999709e+01,-2.749602546452978e-01,4.240047797138665e-01,-3.894971939880705e-01,1.094694306652385e+00
-2.114242600491240e+01,-4.493919847548278e+01,-1.445889413679966e+01,-7.391886482330164e-02,-3.231998465952040e-01,3.598077399165507e-01,1.426143604529157e+00
4.196567815698359e+01,-2.561199371799207e+01,2.781273990534526e+00,-6.157473069114876e-03,-3.137664238063243e-02,-4.077862659046544e-01,1.067181530905506e+00
-2.751165039488096e+00,-4.363725719555735e+01,2.788520103894761e+01,2.182965249384992e-01,2.640310076777060e-03,-1.389269047325136e-02,1.956129471750990e+00
